distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std
6-4-3,3,KNN,DeepONMF_W,0.906,0.0129421791055447,0.93125,0.0116926793336685,0.805,0.0541987084716969,0.9504172184430584,0.0129713219238078,0.868125,0.0266450921841152
6-4-3,3,SVM,DeepONMF_H3,0.972,0.0139642400437689,0.98,0.0102697979532219,0.94,0.0335410196624968,0.9849286537597146,0.0084261162306699,0.96,0.0208931433130584
6-4-3,3,SVM,DeepONMF_W,0.915,0.0035355339059327,0.90875,0.0071260964068695,0.94,0.0223606797749978,0.9838187015281604,0.0059112050990278,0.924375,0.0086715230784447
6-4-3,3,UjaNet,DeepONMF_H3,0.989,0.0041833001326703,0.99625,0.0034232659844072,0.96,0.0136930639376291,0.9900696840733072,0.0033775451542573,0.978125,0.0073287746247241
6-4-3,3,UjaNet,DeepONMF_W,0.966,0.0082158383625774,0.97875,0.0143885805415266,0.915,0.0487339717240448,0.9789596273291924,0.0117207444527267,0.946875,0.0198873782208716
6-5,2,KNN,DeepONMF_H2,0.963,0.0148323969741913,0.98,0.0068465319688145,0.8949999999999999,0.0570087712549569,0.9740343930752215,0.0139749311610209,0.9375,0.030297999108852
6-5,2,KNN,DeepONMF_W,0.905,0.0183711730708738,0.92375,0.0149216704828916,0.8300000000000001,0.0570087712549569,0.9561308647411808,0.0141754672313423,0.8768750000000001,0.0311404329208827
6-5,2,SVM,DeepONMF_H2,0.971,0.0143178210632763,0.98,0.0092702481088695,0.935,0.0379143772202577,0.9837027306743094,0.0094942627812351,0.9575,0.0229214010261153
6-5,2,SVM,DeepONMF_W,0.924,0.0108397416943394,0.92375,0.0081490030065033,0.925,0.0395284707521047,0.9801834527410768,0.0103466014509873,0.924375,0.020658117351298
6-5,2,UjaNet,DeepONMF_H2,0.991,0.0054772255750516,0.99375,0.0,0.98,0.0273861278752583,0.9950310559006212,0.00680400692553,0.986875,0.0136930639376291
6-5,2,UjaNet,DeepONMF_W,0.961,0.0096176920308356,0.96875,0.0220970869120796,0.93,0.0570087712549568,0.982636554980962,0.0139927548515624,0.949375,0.0196899800025292
6-5-3,3,KNN,DeepONMF_H3,0.9549999999999998,0.0093541434669348,0.9825,0.005229125165838,0.845,0.0480884601541784,0.9621756770528852,0.0113989268219509,0.91375,0.02344791435288
6-5-3,3,KNN,DeepONMF_W,0.9,0.0122474487139159,0.93,0.016177723881931,0.78,0.0209165006633518,0.944192235331476,0.0048160223734346,0.8550000000000001,0.0109597986979688
6-5-3,3,SVM,DeepONMF_H3,0.972,0.0115108644332213,0.98125,0.0088388347648318,0.935,0.0285043856274784,0.9837179619358152,0.0071240710641569,0.958125,0.0173430461568894
6-5-3,3,SVM,DeepONMF_W,0.908,0.0125499003980111,0.89875,0.0155623744974859,0.945,0.0209165006633518,0.9849646508653394,0.0056090861704867,0.921875,0.0121030729568981
6-5-3,3,UjaNet,DeepONMF_H3,0.99,0.0079056941504209,0.995,0.0052291251658379,0.97,0.0410791918128874,0.992614089584292,0.0100092898300793,0.9825,0.0198382128101298
6-5-3,3,UjaNet,DeepONMF_W,0.963,0.0198746069143517,0.97125,0.0223606797749979,0.93,0.0209165006633518,0.9822790348932342,0.0054595704936229,0.950625,0.0180060753636099
7-3,2,KNN,DeepONMF_H2,0.97,0.0127475487839819,0.98375,0.0094785943050644,0.915,0.0418330013267037,0.9789187961117986,0.0103153401136246,0.949375,0.0226858642661018
7-3,2,KNN,DeepONMF_W,0.9,0.0193649167310371,0.92875,0.0113536888278656,0.7849999999999999,0.0602079728939614,0.9453791452540828,0.0149385181037799,0.8568749999999999,0.0341898422415196
7-3,2,SVM,DeepONMF_H2,0.973,0.0148323969741913,0.98,0.0111803398874989,0.945,0.0325960120260132,0.986155262319879,0.008221798477565,0.9625,0.0211947811972664
7-3,2,SVM,DeepONMF_W,0.905,0.0035355339059327,0.8975,0.0094785943050644,0.935,0.0223606797749978,0.9822900148565172,0.0057616623057107,0.91625,0.0067748385589621
7-3,2,UjaNet,DeepONMF_H2,0.988,0.0090829510622924,0.99375,0.0062499999999999,0.965,0.0285043856274784,0.9912962944877766,0.0070616936037371,0.979375,0.0158730313740003
7-3,2,UjaNet,DeepONMF_W,0.964,0.0191702895126807,0.9775,0.0223606797749979,0.91,0.0418330013267038,0.9775891107869636,0.010358306030146,0.94375,0.0229639663385922
7-4,2,KNN,DeepONMF_H2,0.966,0.0129421791055448,0.985,0.0121834929310112,0.89,0.0454147553114623,0.9729403639401358,0.0109233359328181,0.9375,0.0231756202721739
7-4,2,KNN,DeepONMF_W,0.893,0.0103682206766638,0.91625,0.0223606797749978,0.8,0.0433012701892219,0.9484914739187252,0.009197900753548,0.858125,0.0120221150385446
7-4,2,SVM,DeepONMF_H2,0.969,0.0155724115023974,0.97875,0.0150519932234903,0.93,0.0209165006633518,0.9824038726855804,0.0053783055405196,0.954375,0.0170591800799452
7-4,2,SVM,DeepONMF_W,0.916,0.0065192024052026,0.9125,0.0116926793336685,0.93,0.0370809924354782,0.9813254494994472,0.009511242288941,0.92125,0.0148889115619644
7-4,2,UjaNet,DeepONMF_H2,0.989,0.0096176920308356,0.9925,0.0052291251658379,0.975,0.0306186217847897,0.9937654302902456,0.0076071911180309,0.98375,0.0173148689714937
7-4,2,UjaNet,DeepONMF_W,0.966,0.0198116127561589,0.9825,0.0167705098312484,0.9,0.0612372435695794,0.975322290869018,0.014896355349192,0.94125,0.0332485901956759
7-4-3,3,KNN,DeepONMF_H3,0.962,0.0152479506819769,0.985,0.0094785943050644,0.8699999999999999,0.0410791918128875,0.9680748832028196,0.01004441863697,0.9275,0.0247447911185364
7-4-3,3,KNN,DeepONMF_W,0.897,0.0225277606521376,0.93125,0.0182217246713915,0.76,0.0627495019900556,0.9395620637361042,0.0151863872240087,0.8456250000000001,0.035808191276578
7-4-3,3,SVM,DeepONMF_H3,0.972,0.0139642400437689,0.98,0.0120221150385445,0.94,0.0285043856274784,0.9849202869936948,0.0071629196795803,0.96,0.018671711557862
7-4-3,3,SVM,DeepONMF_W,0.907,0.0097467943448089,0.89875,0.0155623744974858,0.94,0.0285043856274784,0.9836943047043458,0.0074392687032388,0.919375,0.0109151557478581
7-4-3,3,UjaNet,DeepONMF_H3,0.987,0.0135092560861063,0.99125,0.0094785943050644,0.97,0.0325960120260132,0.992492040704715,0.0081626525096493,0.980625,0.0204203865658806
7-4-3,3,UjaNet,DeepONMF_W,0.956,0.0277037903543901,0.97125,0.0311247489949718,0.8949999999999999,0.0480884601541783,0.9737412376652884,0.0121337459954149,0.933125,0.0301039864469807
7-5,2,KNN,DeepONMF_H2,0.961,0.0096176920308356,0.98125,0.0088388347648318,0.8800000000000001,0.0570087712549569,0.9705388228531382,0.0137488110394022,0.930625,0.0263687788871612
7-5,2,KNN,DeepONMF_W,0.909,0.0151657508881031,0.91875,0.0146575492494482,0.8699999999999999,0.0209165006633519,0.9658032649353668,0.0056979869267629,0.8943749999999999,0.0167413690449735
7-5,2,SVM,DeepONMF_H2,0.97,0.0136930639376291,0.9775,0.0113536888278656,0.94,0.0285043856274784,0.984880975108984,0.0071539609240199,0.95875,0.018671711557862
7-5,2,SVM,DeepONMF_W,0.926,0.0114017542509913,0.9225,0.0113536888278656,0.94,0.0285043856274783,0.9840335275592548,0.007501386442982,0.93125,0.0160869220952921
7-5,2,UjaNet,DeepONMF_H2,0.991,0.0089442719099991,0.99375,0.0062499999999999,0.98,0.0209165006633519,0.9949921383647796,0.0052315032864946,0.986875,0.0133317056298134
7-5,2,UjaNet,DeepONMF_W,0.944,0.0267861904719577,0.9475,0.0329535658161601,0.93,0.054198708471697,0.9820642256505764,0.0134210048153085,0.93875,0.0292817669378061
7-5-3,3,KNN,DeepONMF_H3,0.965,0.0154110350074224,0.9875,0.0076546554461974,0.875,0.0530330085889911,0.9694057940629058,0.0127760853346887,0.93125,0.0292316983341714
7-5-3,3,KNN,DeepONMF_W,0.906,0.0240831891575846,0.925,0.0171163299220364,0.8300000000000001,0.0596866819315666,0.9560917468513644,0.0153490856655563,0.8775000000000001,0.0368034263010932
7-5-3,3,SVM,DeepONMF_H3,0.973,0.0115108644332213,0.98,0.0102697979532218,0.945,0.0273861278752582,0.9861785504894912,0.0068754888558252,0.9625,0.0163876382526586
7-5-3,3,SVM,DeepONMF_W,0.913,0.0083666002653407,0.90375,0.0129602758458298,0.95,0.0249999999999999,0.9864366246820508,0.0065878876501274,0.926875,0.0100292540849257
7-5-3,3,UjaNet,DeepONMF_H3,0.982,0.0219658826364887,0.985,0.0236345880014863,0.97,0.0209165006633519,0.992393384890188,0.0053726795314188,0.9775,0.0204203865658807
7-5-3,3,UjaNet,DeepONMF_W,0.961,0.0167332005306815,0.98,0.0142521928137392,0.885,0.0575543221661067,0.9716415716382146,0.0138416789755977,0.9325,0.0301039864469807
7-5-4,3,KNN,DeepONMF_H3,0.965,0.0132287565553229,0.99125,0.0083852549156242,0.86,0.0418330013267037,0.9659407210842218,0.0100009352824843,0.925625,0.0234270810174891
7-5-4,3,KNN,DeepONMF_W,0.901,0.0243413228892761,0.90625,0.0275992527072744,0.8800000000000001,0.0570087712549568,0.9681427195889498,0.0148985298748455,0.8931250000000001,0.0310462105175494
7-5-4,3,SVM,DeepONMF_H3,0.971,0.0129421791055448,0.98125,0.0116926793336685,0.93,0.0209165006633518,0.9824599049804656,0.0053128311521877,0.955625,0.0155309670497364
7-5-4,3,SVM,DeepONMF_W,0.913,0.0083666002653407,0.90625,0.0098821176880261,0.94,0.0285043856274783,0.9837801007591892,0.0074904247766204,0.923125,0.0137286766478055
7-5-4,3,UjaNet,DeepONMF_H3,0.986,0.0082158383625775,0.99125,0.0083852549156242,0.965,0.0285043856274784,0.9912953339848776,0.0069954925810947,0.978125,0.0143205490467369
7-5-4,3,UjaNet,DeepONMF_W,0.965,0.0196850196850295,0.9775,0.0200585081698515,0.915,0.0335410196624968,0.9787202817175936,0.0084644151901185,0.94625,0.0226858642661019
7-5-4-3,4,KNN,DeepONMF_H4,0.963,0.0125499003980111,0.98625,0.0081490030065033,0.8699999999999999,0.0541987084716969,0.9682335968258292,0.0128370693962564,0.928125,0.0273325870070873
7-5-4-3,4,KNN,DeepONMF_W,0.908,0.0230759615184286,0.92125,0.0129602758458298,0.8550000000000001,0.0778620575119871,0.9623381567517436,0.0198053670405604,0.8881249999999999,0.0429275370537374
7-5-4-3,4,SVM,DeepONMF_H4,0.97,0.0136930639376291,0.9775,0.0113536888278656,0.94,0.0285043856274784,0.984880975108984,0.0071539609240199,0.95875,0.018671711557862
7-5-4-3,4,SVM,DeepONMF_W,0.909,0.0108397416943394,0.9,0.0146575492494482,0.945,0.0209165006633518,0.9850014651361528,0.0055094688452839,0.9225,0.0102221420211226
7-5-4-3,4,UjaNet,DeepONMF_H4,0.988,0.0075828754440515,0.9925,0.0081490030065033,0.97,0.0209165006633519,0.992522805387876,0.0051903765647868,0.98125,0.0110485434560397
7-5-4-3,4,UjaNet,DeepONMF_W,0.963,0.0251495526799185,0.97625,0.0231334444041521,0.91,0.0547722557505166,0.9775099608704692,0.0138559481310846,0.943125,0.0339030096377888
7-6-3,3,KNN,DeepONMF_H3,0.963,0.0103682206766638,0.985,0.0055901699437495,0.875,0.053033008588991,0.9693963378038688,0.0126857780712862,0.93,0.0259205516916596
7-6-3,3,KNN,DeepONMF_W,0.905,0.0169558249578131,0.93625,0.016177723881931,0.78,0.0541987084716969,0.9446433902268776,0.0131720182539073,0.858125,0.0283497960751043
7-6-3,3,SVM,DeepONMF_H3,0.965,0.0122474487139159,0.975,0.0124999999999999,0.925,0.0249999999999999,0.9811457105584588,0.0062137979368119,0.95,0.0153093108923948
7-6-3,3,SVM,DeepONMF_W,0.9200000000000002,0.0079056941504209,0.9125,0.0088388347648318,0.95,0.0176776695296636,0.9865035147479624,0.0047152380911665,0.93125,0.0098821176880261
7-6-3,3,UjaNet,DeepONMF_H3,0.992,0.0027386127875258,0.9925,0.0027950849718747,0.99,0.0136930639376291,0.9975,0.0034232659844073,0.99125,0.0064043442287247
7-6-3,3,UjaNet,DeepONMF_W,0.965,0.0158113883008419,0.98,0.0081490030065033,0.905,0.0647108955277239,0.9765163133850022,0.0156699228666683,0.9425,0.0335555742388653
7-6-5-3,4,KNN,DeepONMF_H4,0.957,0.0097467943448089,0.98125,0.0098821176880261,0.86,0.0418330013267038,0.9656602348342944,0.0099117145934485,0.920625,0.0200828362663245
7-6-5-3,4,KNN,DeepONMF_W,0.918,0.0144048602908879,0.93125,0.0171163299220364,0.865,0.0136930639376291,0.9650195068954058,0.003565912031681,0.898125,0.0118172940007431
7-6-5-3,4,SVM,DeepONMF_H4,0.966,0.0129421791055447,0.9775,0.0129602758458298,0.92,0.0209165006633518,0.9799431937044604,0.0052635744954186,0.94875,0.014757148691397
7-6-5-3,4,SVM,DeepONMF_W,0.911,0.0065192024052026,0.9,0.0098821176880261,0.955,0.0209165006633518,0.9877070859213716,0.0056072498806232,0.9275,0.0086715230784447
7-6-5-3,4,UjaNet,DeepONMF_H4,0.988,0.0075828754440515,0.9925,0.0081490030065032,0.97,0.0325960120260132,0.9925687235704084,0.0080155163265686,0.98125,0.0154679608384557
7-6-5-3,4,UjaNet,DeepONMF_W,0.955,0.0154110350074224,0.97,0.0178972763290954,0.8949999999999999,0.0647108955277239,0.9739337571603872,0.0156881973624458,0.9325,0.030265750032008
8-3,2,KNN,DeepONMF_H2,0.971,0.0082158383625775,0.98375,0.0071260964068696,0.92,0.0325960120260132,0.980130549581154,0.0080274050079503,0.951875,0.0163279380970163
8-3,2,KNN,DeepONMF_W,0.904,0.0119373363863133,0.92875,0.0174553000547111,0.805,0.054198708471697,0.9503607332073244,0.0127651704773407,0.866875,0.0233435617462288
8-3,2,SVM,DeepONMF_H2,0.973,0.0152479506819769,0.98,0.0111803398874989,0.945,0.0370809924354783,0.9861708897845594,0.0093504101733562,0.9625,0.0229639663385923
8-3,2,SVM,DeepONMF_W,0.911,0.0119373363863133,0.905,0.0155623744974859,0.935,0.0285043856274783,0.9824349213080984,0.007512687961706,0.92,0.0139053721633043
8-3,2,UjaNet,DeepONMF_H2,0.994,0.0022360679774997,0.99625,0.0055901699437494,0.985,0.0136930639376291,0.996273291925466,0.003402003462765,0.990625,0.0044194173824158
8-3,2,UjaNet,DeepONMF_W,0.974,0.0119373363863133,0.98625,0.0142521928137392,0.925,0.0499999999999999,0.981514086195356,0.0120415086502713,0.955625,0.0232177195262584
8-4,2,KNN,DeepONMF_H2,0.965,0.0136930639376292,0.985,0.0136930639376291,0.885,0.0379143772202578,0.971696333620935,0.0089999395738747,0.935,0.0205395959064437
8-4,2,KNN,DeepONMF_W,0.893,0.0160468065358811,0.90625,0.0165359456941537,0.8400000000000001,0.0547722557505166,0.9579001846634764,0.0135409692478824,0.8731250000000002,0.0275638463389999
8-4,2,SVM,DeepONMF_H2,0.974,0.0119373363863133,0.98,0.0092702481088695,0.95,0.0249999999999999,0.9873974006846588,0.0063192552659014,0.965,0.0165948975591896
8-4,2,SVM,DeepONMF_W,0.909,0.0074161984870956,0.9025,0.0104582503316759,0.935,0.0223606797749978,0.9823648275057276,0.0058261574845384,0.91875,0.0098821176880261
8-4,2,UjaNet,DeepONMF_H2,0.994,0.0054772255750516,0.99625,0.0034232659844072,0.985,0.0223606797749979,0.996273291925466,0.0055554483913038,0.990625,0.0114819831692961
8-4,2,UjaNet,DeepONMF_W,0.962,0.0213892496362074,0.98125,0.0146575492494482,0.885,0.0518411033833193,0.971534787289544,0.0127834075545897,0.933125,0.0325210268518692
8-4-3,3,KNN,DeepONMF_H3,0.964,0.0147478812037526,0.9875,0.0088388347648318,0.8699999999999999,0.0596866819315666,0.9682901193054512,0.0144882352459192,0.92875,0.0308093938596655
8-4-3,3,KNN,DeepONMF_W,0.891,0.0129421791055448,0.91125,0.0173430461568895,0.8099999999999999,0.0285043856274783,0.9505203866466336,0.006814222262235,0.8606250000000001,0.0137286766478055
8-4-3,3,SVM,DeepONMF_H3,0.969,0.0171026313764871,0.98,0.0120221150385445,0.925,0.0395284707521047,0.9812183581389896,0.0099444395247931,0.9525,0.0253298551614493
8-4-3,3,SVM,DeepONMF_W,0.907,0.0135092560861063,0.89875,0.0173430461568894,0.94,0.0223606797749978,0.983629840588068,0.0060014765157808,0.919375,0.0123822579725993
8-4-3,3,UjaNet,DeepONMF_H3,0.988,0.0097467943448089,0.9925,0.0111803398874989,0.97,0.0273861278752582,0.9925465838509316,0.00680400692553,0.98125,0.0139754248593736
8-4-3,3,UjaNet,DeepONMF_W,0.97,0.0257390753524674,0.985,0.0236345880014863,0.91,0.0454147553114623,0.9776238822625796,0.0115443881848146,0.9475,0.0316690651503956
8-5,2,KNN,DeepONMF_H2,0.957,0.0168077363139716,0.975,0.0139754248593736,0.885,0.0418330013267037,0.9713863637889106,0.01035308863957,0.93,0.0249609069346447
8-5,2,KNN,DeepONMF_W,0.89,0.0320156211871642,0.90125,0.0334827380899472,0.845,0.0370809924354783,0.9586421856698348,0.0105051584371385,0.8731249999999999,0.0319148035792169
8-5,2,SVM,DeepONMF_H2,0.968,0.0160468065358812,0.97625,0.0142521928137391,0.935,0.0285043856274784,0.9836066991656496,0.0072258183128233,0.955625,0.0200585081698514
8-5,2,SVM,DeepONMF_W,0.917,0.0178885438199982,0.91125,0.0231334444041521,0.94,0.0285043856274783,0.9838808785932074,0.0073162320696166,0.925625,0.0158422398195457
8-5,2,UjaNet,DeepONMF_H2,0.983,0.0135092560861063,0.98375,0.0168865701076328,0.98,0.0111803398874989,0.9949512010412338,0.0028244657822558,0.981875,0.0097327571889984
8-5,2,UjaNet,DeepONMF_W,0.941,0.0124498995979887,0.945,0.0231334444041521,0.925,0.0586301969977928,0.9809166416609102,0.0141073934158862,0.935,0.0220306959150182
8-6,2,KNN,DeepONMF_H2,0.962,0.0201866292381863,0.99,0.0083852549156242,0.85,0.0728868986855662,0.9636633119911302,0.0174035320037647,0.92,0.0397501965403946
8-6,2,KNN,DeepONMF_W,0.881,0.0359513560244951,0.89875,0.0316844796390914,0.8099999999999999,0.0782623792124927,0.9498200712030572,0.0203464979246343,0.8543749999999999,0.0491430469395213
8-6,2,SVM,DeepONMF_H2,0.97,0.0122474487139158,0.97875,0.0121834929310112,0.935,0.0285043856274784,0.9836932784745024,0.0071181809096591,0.956875,0.0165948975591896
8-6,2,SVM,DeepONMF_W,0.917,0.0168077363139715,0.915,0.0129602758458298,0.925,0.0395284707521047,0.9799267232738688,0.0105019587840908,0.92,0.0246657340758388
8-6,2,UjaNet,DeepONMF_H2,0.992,0.0083666002653407,0.99375,0.0076546554461974,0.985,0.0136930639376291,0.9962341772151898,0.0034378618657035,0.989375,0.0100292540849257
8-6,2,UjaNet,DeepONMF_W,0.953,0.0125499003980111,0.96125,0.0178972763290954,0.92,0.0209165006633518,0.9796760308684318,0.005090650017298,0.940625,0.0093749999999999
8-6-3,3,KNN,DeepONMF_H3,0.961,0.0089442719099991,0.9875,0.0044194173824159,0.8550000000000001,0.0541987084716969,0.9647514830848164,0.0125434205092334,0.92125,0.0257125030384052
8-6-3,3,KNN,DeepONMF_W,0.91,0.016583123951777,0.92875,0.0174553000547111,0.835,0.0575543221661067,0.957658166213292,0.013903916360737,0.881875,0.0286751743673861
8-6-3,3,SVM,DeepONMF_H3,0.967,0.0160468065358812,0.9775,0.0143885805415266,0.925,0.0249999999999999,0.9811464016433764,0.0063911327142745,0.95125,0.019085539355753
8-6-3,3,SVM,DeepONMF_W,0.906,0.0074161984870956,0.8975,0.0094785943050644,0.94,0.0223606797749978,0.983606081096328,0.0060127828419115,0.91875,0.0105973905986332
8-6-3,3,UjaNet,DeepONMF_H3,0.99,0.0061237243569579,0.99375,0.0076546554461974,0.975,0.0176776695296637,0.993772805387876,0.0043653455816437,0.984375,0.0085581649610182
8-6-3,3,UjaNet,DeepONMF_W,0.962,0.0160468065358812,0.9725,0.022793228161013,0.92,0.0447213595499958,0.9800352842050536,0.010917715281514,0.94625,0.0196899800025292
8-6-4,3,KNN,DeepONMF_H3,0.949,0.0155724115023974,0.9875,0.0088388347648318,0.795,0.0570087712549569,0.9507682065159032,0.0131566154535595,0.89125,0.0304907772941261
8-6-4,3,KNN,DeepONMF_W,0.8859999999999999,0.0138744369255116,0.90125,0.0161777238819309,0.825,0.0612372435695794,0.9539717852369144,0.0149531860514076,0.8631249999999999,0.0284186063609741
8-6-4,3,SVM,DeepONMF_H3,0.971,0.0155724115023974,0.98,0.0111803398874989,0.935,0.0335410196624968,0.9836713836477988,0.008458549582167,0.9575,0.0222731621015068
8-6-4,3,SVM,DeepONMF_W,0.908,0.0027386127875258,0.9,0.0098821176880261,0.94,0.0285043856274783,0.9837156644969588,0.0074649409112179,0.92,0.0095299691762355
8-6-4,3,UjaNet,DeepONMF_H3,0.986,0.0065192024052026,0.99,0.0094785943050644,0.97,0.0209165006633519,0.9925232919254656,0.0052129759859107,0.98,0.0090030376818049
8-6-4,3,UjaNet,DeepONMF_W,0.965,0.0187082869338697,0.9775,0.0219195973959377,0.915,0.0223606797749978,0.97872677055067,0.0055083494133449,0.94625,0.0167413690449736
8-7,2,KNN,DeepONMF_H2,0.9469999999999998,0.0175356779167501,0.97625,0.0102697979532218,0.8300000000000001,0.0647108955277239,0.958431235180388,0.0153401350546562,0.903125,0.0344459495078884
8-7,2,KNN,DeepONMF_W,0.8789999999999999,0.019811612756159,0.89625,0.0205395959064437,0.8099999999999999,0.0627495019900556,0.949879818421041,0.0153569444928705,0.853125,0.0321738441905843
8-7,2,SVM,DeepONMF_H2,0.975,0.016583123951777,0.98125,0.0125,0.95,0.0395284707521047,0.9874283439490446,0.0099398968175917,0.965625,0.0246062746062868
8-7,2,SVM,DeepONMF_W,0.915,0.0117260393995585,0.90875,0.0094785943050644,0.94,0.0223606797749978,0.9837467655300828,0.0061003644374225,0.924375,0.0155309670497364
8-7,2,UjaNet,DeepONMF_H2,0.995,0.005,0.99625,0.0055901699437494,0.99,0.0223606797749979,0.9975308641975308,0.0055211554999995,0.993125,0.0104582503316759
8-7,2,UjaNet,DeepONMF_W,0.965,0.0145773797371133,0.97625,0.0092702481088695,0.92,0.0370809924354782,0.9799292452830188,0.0093116248869721,0.948125,0.0229214010261153
8-7-5-3,4,KNN,DeepONMF_H4,0.962,0.0207966343430854,0.9825,0.0120221150385445,0.8800000000000001,0.0778620575119871,0.9705964852266116,0.0187843809597428,0.93125,0.0412807650425715
8-7-5-3,4,KNN,DeepONMF_W,0.904,0.017464249196573,0.92,0.0189571886101288,0.8400000000000001,0.0487339717240447,0.958453959481928,0.0120242080167491,0.8800000000000001,0.0255410209271281
8-7-5-3,4,SVM,DeepONMF_H4,0.973,0.0171755640373176,0.98,0.0111803398874989,0.945,0.0447213595499957,0.9861788472255396,0.0112539660373226,0.9625,0.0272431183971292
8-7-5-3,4,SVM,DeepONMF_W,0.911,0.0089442719099991,0.9,0.0153093108923948,0.955,0.0209165006633518,0.9877413370145278,0.0054614398869627,0.9275,0.0055901699437494
8-7-5-3,4,UjaNet,DeepONMF_H4,0.99,0.0,0.99375,0.0062499999999999,0.975,0.025,0.9938117283950618,0.0061729359560366,0.984375,0.009375
8-7-5-3,4,UjaNet,DeepONMF_W,0.966,0.0174642491965729,0.98,0.0231334444041521,0.91,0.0379143772202577,0.977675754828355,0.0091026558399059,0.945,0.0185668134718911
9-3,2,KNN,DeepONMF_H2,0.97,0.0136930639376291,0.98625,0.0081490030065033,0.905,0.0410791918128874,0.9765197333045428,0.0101413050343211,0.945625,0.0236552385847194
9-3,2,KNN,DeepONMF_W,0.8960000000000001,0.0129421791055448,0.93125,0.0062499999999999,0.755,0.0541987084716969,0.9384102238307538,0.0128367678110048,0.843125,0.0279857664715476
9-3,2,SVM,DeepONMF_H2,0.973,0.0164316767251549,0.9825,0.0081490030065033,0.935,0.0518411033833192,0.9837888198757764,0.0129042837682748,0.95875,0.0295969012313789
9-3,2,SVM,DeepONMF_W,0.916,0.0108397416943394,0.90875,0.0168865701076329,0.945,0.0209165006633518,0.985174455020968,0.0053881985334002,0.926875,0.0071942902707633
9-3,2,UjaNet,DeepONMF_H2,0.989,0.0065192024052026,0.99125,0.0083852549156242,0.98,0.0111803398874989,0.9949918435302804,0.0028001089863924,0.985625,0.0060917464655056
9-3,2,UjaNet,DeepONMF_W,0.967,0.0168077363139716,0.98625,0.0149216704828916,0.89,0.0379143772202577,0.972888416814716,0.009359692148736,0.938125,0.0233226351963066
9-4,2,KNN,DeepONMF_H2,0.97,0.012747548783982,0.98125,0.0088388347648318,0.925,0.0395284707521047,0.9812958061416672,0.0098209355160098,0.953125,0.0220970869120795
9-4,2,KNN,DeepONMF_W,0.897,0.0135092560861063,0.92375,0.0142521928137392,0.79,0.0911729126440523,0.9467862106368734,0.0212621232491561,0.8568749999999999,0.0411267096909052
9-4,2,SVM,DeepONMF_H2,0.97,0.015,0.97875,0.0113536888278656,0.935,0.0335410196624968,0.9836631276637092,0.0084469948762298,0.956875,0.02158287081229
9-4,2,SVM,DeepONMF_W,0.922,0.0130384048104053,0.9175,0.0189571886101289,0.94,0.0223606797749978,0.9839930895095343,0.0057441035791416,0.92875,0.0094785943050644
9-4,2,UjaNet,DeepONMF_H2,0.986,0.0054772255750517,0.9925,0.0052291251658379,0.96,0.0223606797749978,0.990053864951322,0.0054843437035273,0.97625,0.0109597986979688
9-4,2,UjaNet,DeepONMF_W,0.963,0.0139642400437689,0.97625,0.0092702481088695,0.91,0.0454147553114623,0.9775367705940076,0.0112020999666696,0.943125,0.0250390320300126
9-5,2,KNN,DeepONMF_H2,0.951,0.0138744369255115,0.9775,0.0094785943050644,0.845,0.0873212459828649,0.9623124562557476,0.0202631553482079,0.91125,0.0407809506693995
9-5,2,KNN,DeepONMF_W,0.891,0.0178185296812055,0.9125,0.0197642353760523,0.805,0.0325960120260132,0.9493099510153352,0.0083139170010686,0.85875,0.0200585081698514
9-5,2,SVM,DeepONMF_H2,0.971,0.0163554272337961,0.9775,0.0129602758458298,0.945,0.0325960120260132,0.9861073902033236,0.0082437601616835,0.96125,0.0221632790331214
9-5,2,SVM,DeepONMF_W,0.9200000000000002,0.0035355339059327,0.915,0.0071260964068696,0.94,0.013693063937629,0.9838999962254456,0.0035002526312343,0.9275,0.0040745015032516
9-5,2,UjaNet,DeepONMF_H2,0.993,0.0027386127875258,0.99375,0.0044194173824159,0.99,0.0136930639376291,0.9975077639751554,0.0034126623228016,0.991875,0.0056768444139327
9-5,2,UjaNet,DeepONMF_W,0.958,0.0207966343430854,0.97125,0.0200585081698515,0.905,0.0273861278752582,0.9760722622549948,0.0071131743049262,0.938125,0.0226858642661019
9-5-4,3,KNN,DeepONMF_H3,0.97,0.0127475487839819,0.985,0.0104582503316759,0.91,0.0379143772202577,0.9777137767791926,0.00928708342349,0.9475,0.0210096703924645
9-5-4,3,KNN,DeepONMF_W,0.903,0.0125499003980111,0.925,0.0171163299220364,0.8150000000000001,0.0223606797749978,0.9524237954551148,0.0050996043264047,0.8699999999999999,0.0109597986979688
9-5-4,3,SVM,DeepONMF_H3,0.968,0.0115108644332213,0.9775,0.0094785943050644,0.93,0.0325960120260132,0.9824441742455616,0.0081297092392288,0.95375,0.0184083455937789
9-5-4,3,SVM,DeepONMF_W,0.922,0.0027386127875258,0.91625,0.0055901699437494,0.945,0.0209165006633518,0.9852605404431326,0.0054765020512507,0.930625,0.0083852549156242
9-5-4,3,UjaNet,DeepONMF_H3,0.989,0.0082158383625774,0.995,0.0081490030065033,0.965,0.0136930639376291,0.9912806688774012,0.0034177375760594,0.98,0.0095299691762356
