posicion_resultado,distribucion,numero_capas,clasificador,representacion,Accuracy,Accuracy_std,Sensitivity,Sensitivity_std,Specificity,Specificity_std,Precision,Precision_std,Score,Score_std,origen,posicion_arquitectura,mejor_resultado_arquitectura,seleccionada
626,12-7,2,KNN,DeepONMF_H2,0.918,0.0143527000944072,0.795,0.0358817502360183,0.94875,0.0089704375590045,0.8172388930455599,0.0345175847017752,0.871875,0.0224260938975114,anterior,21,False,False
627,15-10-5,3,KNN,DeepONMF_H3,0.918,0.0108627804912001,0.7949999999999999,0.0271569512280005,0.94875,0.006789237807,0.8221552169024692,0.0247210613099195,0.871875,0.0169730945175002,anterior,153,False,False
628,14-9-5,3,KNN,DeepONMF_H3,0.9176,0.0051768716422179,0.7940000000000002,0.0129421791055448,0.9485,0.003235544776386,0.8170433725530769,0.0059039581659331,0.8712499999999999,0.0080888619409654,anterior,181,False,False
629,15-11-8-6-4,5,KNN,DeepONMF_H5,0.9168,0.0064187226143524,0.792,0.0160468065358812,0.948,0.0040117016339702,0.8223718913169102,0.026885533274303,0.8699999999999999,0.0100292540849257,nueva_5_capas,137,False,False
630,14-11-8-6-4,5,KNN,DeepONMF_H5,0.9168,0.0102567051239664,0.792,0.0256417628099161,0.948,0.006410440702479,0.8183250544871095,0.0221055244009728,0.8699999999999999,0.0160261017561976,anterior,176,False,False
631,20-15-10-5,4,KNN,DeepONMF_H4,0.9164,0.0074027022093286,0.791,0.0185067555233217,0.94775,0.0046266888808304,0.8240087542610052,0.0227658954925369,0.869375,0.0115667222020761,anterior,168,False,False
632,15-7-6,3,KNN,DeepONMF_H3,0.9164,0.010714476188783,0.791,0.0267861904719577,0.94775,0.0066965476179893,0.817466711580375,0.0277038166308257,0.869375,0.0167413690449735,anterior,99,False,False
633,14-9,2,KNN,DeepONMF_H2,0.916,0.001414213562373,0.79,0.0035355339059327,0.9475,0.0008838834764831,0.8140260768608025,0.0144856356215926,0.86875,0.0022097086912079,anterior,57,False,False
634,10-7,2,KNN,DeepONMF_H2,0.916,0.0120830459735945,0.79,0.0302076149339864,0.9475,0.0075519037334966,0.8111208654891083,0.0311203145236019,0.86875,0.0188797593337415,anterior,12,False,False
635,11-10-8-6-4,5,KNN,DeepONMF_H5,0.916,0.0073484692283495,0.79,0.0183711730708738,0.9475,0.0045927932677185,0.8094944533096881,0.0189072603234865,0.86875,0.0114819831692961,nueva_5_capas,187,False,False
636,17-9,2,KNN,DeepONMF_H2,0.9156,0.0089888820216977,0.789,0.0224722050542442,0.94725,0.005618051263561,0.81441269529928,0.0262709298425384,0.868125,0.0140451281589026,anterior,61,False,False
637,10-9-7-5,4,KNN,DeepONMF_H4,0.9156,0.0105261578935526,0.7889999999999999,0.0263153947338816,0.94725,0.0065788486834704,0.8194573000754328,0.021720168390685,0.868125,0.0164471217086759,anterior,140,False,False
638,14-11-8-7-4,5,KNN,DeepONMF_H5,0.9148,0.0050199601592043,0.787,0.0125499003980111,0.94675,0.0031374750995027,0.8255012871121226,0.00432584816248,0.866875,0.0078436877487569,nueva_5_capas,189,False,False
639,15-8,2,KNN,DeepONMF_H2,0.9144,0.0112605506082073,0.786,0.0281513765205184,0.9465,0.0070378441301296,0.816360940079273,0.0241873223195602,0.86625,0.017594610325324,anterior,116,False,False
640,14-12-8-6-4,5,KNN,DeepONMF_H5,0.9144,0.008414273587185,0.7859999999999999,0.0210356839679626,0.9465,0.0052589209919907,0.8083342864207298,0.0247797664670666,0.86625,0.0131473024799766,nueva_5_capas,191,False,False
641,12-10-7-4,4,KNN,DeepONMF_H4,0.9136,0.0088769364084688,0.784,0.0221923410211721,0.946,0.005548085255293,0.8161545909889236,0.0284493984723413,0.865,0.0138702131382325,anterior,109,False,False
642,20-8-7-6,4,KNN,DeepONMF_H4,0.9136,0.0100399203184088,0.784,0.0250998007960222,0.946,0.0062749501990055,0.8121825960274727,0.0283902518195073,0.865,0.0156873754975139,nueva_4_capas,59,False,False
643,8-7,2,KNN,DeepONMF_H2,0.9132,0.0141844985811977,0.783,0.0354612464529942,0.94575,0.0088653116132485,0.8125891404510606,0.0234836810193919,0.8643750000000001,0.0221632790331214,anterior,145,False,False
644,11-8,2,KNN,DeepONMF_H2,0.9128,0.009444575162494,0.782,0.0236114379062351,0.9455,0.0059028594765587,0.8081100723435565,0.0148802424735865,0.8637499999999999,0.0147571486913969,anterior,38,False,False
645,13-11-8-6-4,5,KNN,DeepONMF_H5,0.9128,0.006572670690062,0.7819999999999999,0.016431676725155,0.9455,0.0041079191812888,0.8119291175951329,0.0059216345416287,0.8637499999999999,0.0102697979532218,nueva_5_capas,130,False,False
646,13-7,2,KNN,DeepONMF_H2,0.9124,0.0092086915465771,0.781,0.0230217288664426,0.94525,0.0057554322166106,0.8026170428619869,0.0135922876477058,0.8631250000000001,0.0143885805415266,anterior,70,False,False
647,10-8-6,3,KNN,DeepONMF_H3,0.9116,0.0100399203184088,0.779,0.0250998007960222,0.94475,0.0062749501990055,0.8059030653066521,0.0265761369499783,0.8618750000000001,0.0156873754975139,anterior,29,False,False
648,12-10-7-6-4,5,KNN,DeepONMF_H5,0.9108,0.0113666177907062,0.7769999999999999,0.0284165444767656,0.94425,0.0071041361191914,0.8145475167860134,0.0197087631563576,0.860625,0.0177603402979784,nueva_5_capas,155,False,False
649,8-6,2,KNN,DeepONMF_H2,0.9104,0.0126806939873178,0.776,0.0317017349682947,0.9440000000000002,0.0079254337420736,0.8142834367089755,0.0246512996676483,0.86,0.0198135843551841,anterior,53,False,False
650,12-10-8-5-4,5,KNN,DeepONMF_H5,0.9104,0.0121161049846888,0.776,0.0302902624617219,0.944,0.0075725656154304,0.8145880221942555,0.0222329937706755,0.86,0.0189314140385762,nueva_5_capas,65,False,False
651,16-10,2,KNN,DeepONMF_H2,0.9104,0.0135203550249243,0.776,0.033800887562311,0.944,0.0084502218905777,0.8117774247025901,0.0152106332481673,0.86,0.0211255547264444,anterior,4,False,False
652,13-8,2,KNN,DeepONMF_H2,0.9104,0.0101390334845092,0.776,0.0253475837112731,0.944,0.0063368959278183,0.8080944184129428,0.0249286554876306,0.86,0.0158422398195457,anterior,75,False,False
653,16-9,2,KNN,DeepONMF_H2,0.91,0.0120830459735945,0.7749999999999999,0.0302076149339864,0.94375,0.0075519037334965,0.806279110072953,0.0238530591401257,0.859375,0.0188797593337415,anterior,55,False,False
654,12-9-6,3,KNN,DeepONMF_H3,0.9096,0.0170528589978337,0.774,0.0426321474945844,0.9435,0.0106580368736461,0.8102732798730308,0.0306901917861301,0.85875,0.0266450921841152,anterior,120,False,False
655,14-11-7-6-4,5,KNN,DeepONMF_H5,0.9096,0.011081516141756,0.774,0.0277037903543901,0.9435,0.0069259475885974,0.8033183141493814,0.024279049018285,0.85875,0.0173148689714938,nueva_5_capas,185,False,False
656,16-11,2,KNN,DeepONMF_H2,0.9096,0.0055497747702046,0.774,0.0138744369255116,0.9435,0.0034686092313778,0.8026975002567124,0.0114055040436107,0.85875,0.0086715230784447,anterior,71,False,False
657,18-9,2,KNN,DeepONMF_H2,0.9092,0.0099599196783908,0.773,0.0248997991959774,0.94325,0.0062249497989944,0.8037640882456651,0.0166298053976782,0.8581249999999999,0.0155623744974859,anterior,22,False,False
658,11-9,2,KNN,DeepONMF_H2,0.9088,0.0131605471010896,0.772,0.0329013677527242,0.943,0.008225341938181,0.8080521025827894,0.0284333938819195,0.8574999999999999,0.0205633548454526,anterior,67,False,False
659,16-12,2,KNN,DeepONMF_H2,0.9088,0.0043817804600413,0.772,0.0109544511501032,0.943,0.0027386127875258,0.8078328409690032,0.027016020488205,0.8574999999999999,0.0068465319688146,anterior,16,False,False
660,14-11-8-6-5,5,KNN,DeepONMF_H5,0.908,0.0063245553203368,0.77,0.0158113883008418,0.9425,0.0039528470752104,0.8025432166460146,0.0182759807676812,0.85625,0.0098821176880262,nueva_5_capas,205,False,False
661,18-14-9-5,4,KNN,DeepONMF_H4,0.9076,0.0129151074327703,0.769,0.0322877685819259,0.94225,0.0080719421454814,0.7991243272898749,0.0259984753457339,0.8556250000000001,0.0201798553637036,anterior,198,False,False
662,20-12-6,3,KNN,DeepONMF_H3,0.9072,0.009959919678391,0.768,0.0248997991959774,0.942,0.0062249497989943,0.8030251352580343,0.0209152471422876,0.8550000000000001,0.0155623744974859,anterior,148,False,False
663,17-11,2,KNN,DeepONMF_H2,0.9068000000000002,0.0091214034007931,0.767,0.0228035085019827,0.94175,0.0057008771254957,0.7987694978208328,0.0113980442165222,0.8543749999999999,0.0142521928137391,anterior,1,False,False
664,9-8,2,KNN,DeepONMF_H2,0.9068,0.0103537432844357,0.767,0.0258843582110896,0.94175,0.0064710895527723,0.8053958563936406,0.0229648211917777,0.8543749999999999,0.0161777238819309,anterior,5,False,False
665,14-11-8-5,4,KNN,DeepONMF_H4,0.9068,0.0065726706900619,0.767,0.016431676725155,0.94175,0.0041079191812887,0.7993393638691393,0.0202867786007422,0.8543749999999999,0.0102697979532218,anterior,160,False,False
666,15-10,2,KNN,DeepONMF_H2,0.906,0.0070710678118654,0.765,0.0176776695296637,0.94125,0.0044194173824159,0.8014021429192612,0.0177711703375765,0.853125,0.0110485434560398,anterior,73,False,False
667,12-10-8-7-4,5,KNN,DeepONMF_H5,0.9052,0.0102567051239664,0.763,0.0256417628099161,0.94075,0.006410440702479,0.8083108066259029,0.0101888479551614,0.851875,0.0160261017561976,nueva_5_capas,175,False,False
668,17-10,2,KNN,DeepONMF_H2,0.9052,0.006870225614927,0.763,0.0171755640373176,0.94075,0.0042938910093293,0.7955218137710587,0.0156100285452623,0.851875,0.0107347275233235,anterior,8,False,False
669,13-12-6,3,KNN,DeepONMF_H3,0.9052,0.009011104260855,0.763,0.0225277606521376,0.94075,0.0056319401630343,0.7954002278331973,0.0259688573936084,0.851875,0.014079850407586,anterior,128,False,False
670,10-9,2,KNN,DeepONMF_H2,0.9048,0.0135351394525509,0.762,0.0338378486313772,0.9405,0.0084594621578443,0.8000227324861651,0.0123575056232739,0.85125,0.0211486553946107,anterior,32,False,False
671,11-10,2,KNN,DeepONMF_H2,0.904,0.0125698050899765,0.76,0.0314245127249413,0.94,0.0078561281812353,0.8034915191554873,0.0153581903746864,0.85,0.0196403204530883,anterior,3,False,False
672,12-10-8-6-5,5,KNN,DeepONMF_H5,0.902,0.0189208879284245,0.755,0.0473022198210612,0.93875,0.0118255549552652,0.7930462439431062,0.0301527067799099,0.846875,0.0295638873881632,nueva_5_capas,46,False,False
673,20-10,2,KNN,DeepONMF_H2,0.9004,0.0065421708935184,0.751,0.0163554272337961,0.93775,0.004088856808449,0.8024954185279596,0.0269501564562169,0.844375,0.0102221420211225,anterior,167,False,False
674,9-8-7,3,KNN,DeepONMF_H3,0.8996000000000001,0.0130690474021636,0.749,0.032672618505409,0.93725,0.0081681546263522,0.79429243858022,0.0270719786205746,0.843125,0.0204203865658806,anterior,56,False,False
675,12-11,2,KNN,DeepONMF_H2,0.8996000000000001,0.0087635609200827,0.749,0.0219089023002065,0.93725,0.0054772255750515,0.7939122795015423,0.0263382591414321,0.843125,0.0136930639376291,anterior,196,False,False
676,13-12,2,KNN,DeepONMF_H2,0.8996000000000001,0.0055497747702046,0.749,0.0138744369255115,0.93725,0.0034686092313778,0.7876593346971286,0.0198896992106965,0.843125,0.0086715230784447,anterior,122,False,False
677,15-11-7,3,KNN,DeepONMF_H3,0.8968,0.0109178752511648,0.742,0.0272946881279123,0.9355,0.0068236720319781,0.7914303187376296,0.0212130516168095,0.8387499999999999,0.0170591800799452,anterior,123,False,False
678,18-12-7,3,KNN,DeepONMF_H3,0.8936,0.0168166584076623,0.734,0.0420416460191557,0.9335,0.0105104115047889,0.7819362668055512,0.0212064512442678,0.83375,0.0262760287619723,anterior,163,False,False
679,16-15-7,3,KNN,DeepONMF_H3,0.8927999999999999,0.0141844985811976,0.732,0.0354612464529942,0.933,0.0088653116132485,0.7772652124453285,0.0277439723332133,0.8324999999999999,0.0221632790331214,anterior,141,False,False
680,17-16-14-7,4,KNN,DeepONMF_H4,0.8884000000000001,0.0055497747702046,0.721,0.0138744369255115,0.93025,0.0034686092313779,0.7653490945039921,0.018599507997749,0.8256249999999999,0.0086715230784447,nueva_4_capas,159,False,False
681,20-12-11-10,4,KNN,DeepONMF_H4,0.8844000000000001,0.0108995412747509,0.7110000000000001,0.0272488531868774,0.92775,0.0068122132967193,0.7771048001552161,0.0157020471605043,0.819375,0.0170305332417983,nueva_4_capas,79,False,False
682,20-12-11-10-9,5,KNN,DeepONMF_H5,0.8832000000000001,0.0098590060350929,0.708,0.0246475150877324,0.927,0.0061618787719331,0.7737721350758913,0.0257122057301652,0.8175000000000001,0.0154046969298328,nueva_5_capas,171,False,False
683,20-19-11-10-9,5,KNN,DeepONMF_H5,0.8756,0.0126015872016187,0.689,0.0315039680040467,0.92225,0.0078759920010117,0.7626451787017556,0.0415332668209983,0.805625,0.0196899800025291,nueva_5_capas,213,False,False
684,20-19-15-10,4,KNN,DeepONMF_H4,0.8715999999999999,0.0051768716422179,0.679,0.0129421791055447,0.91975,0.0032355447763862,0.7525325978200261,0.0273619925511262,0.7993750000000001,0.0080888619409654,nueva_4_capas,200,False,False
685,15-14-13-12-11,5,KNN,DeepONMF_H5,0.8704000000000001,0.0161493033905491,0.6759999999999999,0.0403732584763726,0.919,0.0100933146190931,0.7504926135765295,0.0314216120901339,0.7975,0.0252332865477329,nueva_5_capas,186,False,False
686,19-16-15-14,4,KNN,DeepONMF_H4,0.8676,0.0101390334845092,0.669,0.0253475837112731,0.91725,0.0063368959278183,0.7350250213679661,0.020615502380284,0.793125,0.0158422398195457,nueva_4_capas,158,False,False
687,20-19-18-17,4,KNN,DeepONMF_H4,0.8648000000000001,0.0137549990912395,0.662,0.0343874977280988,0.9155,0.0085968744320247,0.7330977388735646,0.0294303780318338,0.78875,0.0214921860800617,nueva_4_capas,226,False,False
688,15-14-13-12,4,KNN,DeepONMF_H4,0.8576,0.0101390334845092,0.644,0.0253475837112731,0.911,0.0063368959278183,0.7313595330404649,0.0239851391902829,0.7775,0.0158422398195457,nueva_4_capas,162,False,False
689,20-19-18-11-9,5,KNN,DeepONMF_H5,0.8556000000000001,0.0093166517590816,0.639,0.0232916293977042,0.90975,0.0058229073494259,0.7323039679226705,0.020328676493878,0.774375,0.0145572683735651,nueva_5_capas,194,False,False
690,20-19-18-17-16,5,KNN,DeepONMF_H5,0.8508000000000001,0.0057619441163551,0.627,0.0144048602908879,0.90675,0.0036012150727219,0.7228221512181927,0.0108807185709859,0.766875,0.0090030376818049,nueva_5_capas,177,False,False
